Observation id;Observation date;Description;Observation duration;Observation type;Source;Media duration (s);FPS;Subject;Behavior;Behavioral category;Modifier #1;Modifier #2;Behavior type;Time;Media file name;Image index;Image file path;Comment
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;0.0;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;0.0;;
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;Second closest neighbour;Neutral behaviour;>10;Uncertain;POINT;0.0;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;0.0;;
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;35.116;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;;;
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;End of Observation;Neutral behaviour;;;START;35.117;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;2107.0;;
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;First closest neighbour;Neutral behaviour;>10;Uncertain;POINT;35.117;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;2107.0;;
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;Group size;Neutral behaviour;1;;POINT;35.117;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;2107.0;;
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;Second closest neighbour;Neutral behaviour;>10;Uncertain;POINT;35.117;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;2107.0;;
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;Social calls;Neutral behaviour;0;;POINT;35.117;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;2107.0;;
K_9_10/04/23;2023-06-21 17:50:06;30-03-2023 - 13-04-2023  IMG_0261;35.118;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;60.25;60.0;Raven 1;End of Observation;Neutral behaviour;;;STOP;35.118;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0261.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;First closest neighbour;Neutral behaviour;1;Certain;POINT;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;0.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;0.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Second closest neighbour;Neutral behaviour;2;Certain;POINT;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;0.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;2.499;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;START;2.5;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;75.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;STOP;3.932;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;3.933;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;118.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;10.299;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;START;10.3;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;309.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;STOP;10.866;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;START;10.867;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;326.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Co-feeding;Neutral behaviour;;;POINT;11.2;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;336.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;STOP;13.599;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Consume food;Feeding behaviour;;;START;13.6;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;408.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Consume food;Feeding behaviour;;;STOP;14.699;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;14.7;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;441.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;21.366;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;START;21.367;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;641.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;STOP;21.999;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;START;22.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;660.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;STOP;23.266;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Pull at food;Feeding behaviour;;;START;23.267;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;698.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Co-feeding;Neutral behaviour;;;POINT;23.433;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;703.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Pull at food;Feeding behaviour;;;STOP;28.366;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Consume food;Feeding behaviour;;;START;28.367;D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;851.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Consume food;Feeding behaviour;;;STOP;30.166;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;START;30.167;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;5.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Co-feeding;Neutral behaviour;;;POINT;30.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;29.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;STOP;32.066;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Consume food;Feeding behaviour;;;START;32.067;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;62.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Consume food;Feeding behaviour;;;STOP;32.566;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;32.567;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;77.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;34.099;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;START;34.1;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;123.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;STOP;36.899;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;36.9;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;207.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;39.099;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;START;39.1;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;273.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;STOP;41.399;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;41.4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;342.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;42.266;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;START;42.267;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;368.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;STOP;42.966;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;42.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;389.0;;
A_69_01/03/23;2023-06-29 15:16:54;28-02-2023 - 12-03-2023  IMG_0031 - IMG_0033  Ringed individual;89.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0031.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0033.MP4";"30.000;30.000;30.000";"30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;44.166;D:/Ravenproject/ASK/20230228-20230312/IMG_0032.MP4;;;
